 Municipio, Mesa, Censo, Censo total, Votos_electores, Votos_interventores, Votos_totales, Votos_nulos, Votos_blancos, P.S.O.E., F.I.A., CHA, EB, BAR, I.U., P.P., P.C.P.E., PACMA, UPyD, COMPROMISO CON ARAGON, PAR, PODEMOS, EQUO, C`s, RECORTES CERO
 Residentes Ausentes Zaragoza, 99-001 -U, 19951.0, 19951.0, 1059.0, 0.0, 1059.0, 25.0, 10.0, 168.0, 1.0, 42.0, 3.0, 2.0, 62.0, 182.0, 1.0, 8.0, 18.0, 7.0, 21.0, 348.0, 12.0, 146.0, 3.0
 , , 734572.0, 734722.0, 483208.0, 132.0, 483340.0, 5500.0, 8781.0, 96229.0, 496.0, 24470.0, 4419.0, 520.0, 20903.0, 132866.0, 495.0, 3946.0, 5073.0, 1290.0, 24997.0, 103873.0, 818.0, 47849.0, 815.0
 Municipio, , Censo, Votos_totales, Votos_nulos, Votos_blancos, Abstenci?, Votos_V?idos, Votos Candidaturas, P.S.O.E., F.I.A., CHA, EB, BAR, I.U., P.P., P.C.P.E., PACMA, UPyD, COMPROMISO CON ARAGON, PAR, PODEMOS, EQUO, C`s, RECORTES CERO
 Abanto, , 112.0, 90.0, 0.0, 0.0, 22.0, 90.0, 90.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 4.0, 0.0
 Acered, , 150.0, 121.0, 4.0, 1.0, 29.0, 117.0, 116.0, 32.0, 0.0, 1.0, 0.0, 0.0, 1.0, 26.0, 0.0, 0.0, 0.0, 0.0, 46.0, 6.0, 0.0, 4.0, 0.0
 Ag?, , 130.0, 104.0, 1.0, 4.0, 26.0, 103.0, 99.0, 39.0, 0.0, 3.0, 1.0, 0.0, 3.0, 25.0, 0.0, 1.0, 0.0, 0.0, 14.0, 10.0, 0.0, 3.0, 0.0
 Aguar?, , 552.0, 428.0, 6.0, 4.0, 124.0, 422.0, 418.0, 148.0, 0.0, 40.0, 1.0, 0.0, 9.0, 124.0, 0.0, 2.0, 1.0, 0.0, 26.0, 47.0, 0.0, 20.0, 0.0
 Aguil?, , 239.0, 219.0, 0.0, 6.0, 20.0, 219.0, 213.0, 63.0, 1.0, 6.0, 0.0, 0.0, 4.0, 105.0, 0.0, 0.0, 1.0, 0.0, 10.0, 12.0, 0.0, 11.0, 0.0
 Ainz?, , 933.0, 731.0, 24.0, 24.0, 202.0, 707.0, 683.0, 252.0, 0.0, 28.0, 0.0, 0.0, 18.0, 206.0, 0.0, 2.0, 0.0, 0.0, 21.0, 114.0, 0.0, 41.0, 1.0
 Aladr?, , 47.0, 37.0, 0.0, 0.0, 10.0, 37.0, 37.0, 5.0, 0.0, 3.0, 0.0, 0.0, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 5.0, 12.0, 0.0, 0.0, 0.0
 Alag?, , 5076.0, 3415.0, 58.0, 71.0, 1661.0, 3357.0, 3286.0, 793.0, 1.0, 230.0, 12.0, 6.0, 221.0, 525.0, 3.0, 24.0, 9.0, 2.0, 476.0, 831.0, 6.0, 143.0, 4.0
 Alarba, , 107.0, 91.0, 1.0, 1.0, 16.0, 90.0, 89.0, 16.0, 0.0, 0.0, 0.0, 0.0, 1.0, 40.0, 0.0, 0.0, 1.0, 0.0, 22.0, 7.0, 0.0, 2.0, 0.0
 Alberite de San Juan, , 71.0, 62.0, 0.0, 0.0, 9.0, 62.0, 62.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 22.0, 0.0, 0.0, 0.0, 0.0, 22.0, 6.0, 0.0, 8.0, 0.0
 Albeta, , 128.0, 111.0, 2.0, 2.0, 17.0, 109.0, 107.0, 62.0, 0.0, 0.0, 0.0, 0.0, 2.0, 18.0, 0.0, 1.0, 0.0, 0.0, 8.0, 13.0, 0.0, 3.0, 0.0
 Alborge, , 107.0, 88.0, 0.0, 0.0, 19.0, 88.0, 88.0, 22.0, 0.0, 8.0, 0.0, 0.0, 1.0, 24.0, 0.0, 1.0, 0.0, 0.0, 9.0, 20.0, 0.0, 1.0, 2.0
 Alcal?de Ebro, , 230.0, 200.0, 0.0, 3.0, 30.0, 200.0, 197.0, 101.0, 0.0, 3.0, 0.0, 0.0, 4.0, 49.0, 0.0, 1.0, 1.0, 0.0, 13.0, 22.0, 0.0, 3.0, 0.0
 Alcal?de Moncayo, , 157.0, 121.0, 1.0, 2.0, 36.0, 120.0, 118.0, 21.0, 0.0, 4.0, 0.0, 0.0, 6.0, 25.0, 0.0, 0.0, 0.0, 0.0, 31.0, 24.0, 0.0, 7.0, 0.0
 Alconchel de Ariza, , 100.0, 60.0, 1.0, 3.0, 40.0, 59.0, 56.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 5.0, 6.0, 0.0, 3.0, 0.0
 Aldehuela de Liestos, , 57.0, 43.0, 0.0, 1.0, 14.0, 43.0, 42.0, 12.0, 0.0, 0.0, 0.0, 0.0, 2.0, 18.0, 0.0, 0.0, 1.0, 0.0, 4.0, 4.0, 0.0, 1.0, 0.0
 Alfajar?, , 1744.0, 1198.0, 14.0, 36.0, 546.0, 1184.0, 1148.0, 184.0, 2.0, 56.0, 5.0, 1.0, 46.0, 294.0, 0.0, 9.0, 6.0, 4.0, 175.0, 251.0, 0.0, 113.0, 2.0
 Alfam?, , 953.0, 790.0, 4.0, 14.0, 163.0, 786.0, 772.0, 289.0, 1.0, 22.0, 1.0, 0.0, 3.0, 129.0, 1.0, 0.0, 1.0, 0.0, 241.0, 60.0, 2.0, 21.0, 1.0
 Alforque, , 60.0, 50.0, 1.0, 0.0, 10.0, 49.0, 49.0, 21.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 1.0, 0.0
 Alhama de Arag?, , 825.0, 582.0, 7.0, 5.0, 243.0, 575.0, 570.0, 99.0, 0.0, 95.0, 3.0, 1.0, 10.0, 138.0, 2.0, 1.0, 3.0, 1.0, 148.0, 54.0, 0.0, 14.0, 1.0
 Almochuel, , 34.0, 29.0, 0.0, 1.0, 5.0, 29.0, 28.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5.0, 7.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 2.0, 0.0
 Almonacid de la Cuba, , 222.0, 191.0, 2.0, 5.0, 31.0, 189.0, 184.0, 34.0, 0.0, 1.0, 0.0, 0.0, 6.0, 32.0, 0.0, 2.0, 0.0, 0.0, 98.0, 9.0, 0.0, 2.0, 0.0
 Almonacid de la Sierra, , 604.0, 505.0, 7.0, 13.0, 99.0, 498.0, 485.0, 268.0, 0.0, 3.0, 0.0, 2.0, 4.0, 93.0, 0.0, 3.0, 2.0, 1.0, 17.0, 72.0, 2.0, 16.0, 2.0
 Alpartir, , 446.0, 365.0, 9.0, 6.0, 81.0, 356.0, 350.0, 134.0, 0.0, 14.0, 0.0, 0.0, 6.0, 119.0, 1.0, 0.0, 1.0, 0.0, 2.0, 49.0, 1.0, 22.0, 1.0
 Ambel, , 232.0, 184.0, 1.0, 0.0, 48.0, 183.0, 183.0, 55.0, 0.0, 3.0, 0.0, 0.0, 6.0, 72.0, 0.0, 1.0, 1.0, 0.0, 7.0, 29.0, 0.0, 8.0, 1.0
 Anento, , 85.0, 71.0, 0.0, 0.0, 14.0, 71.0, 71.0, 17.0, 0.0, 10.0, 0.0, 0.0, 3.0, 18.0, 0.0, 1.0, 2.0, 0.0, 5.0, 11.0, 0.0, 4.0, 0.0
 Ani?n, , 642.0, 471.0, 9.0, 10.0, 171.0, 462.0, 452.0, 243.0, 0.0, 14.0, 0.0, 1.0, 10.0, 96.0, 0.0, 0.0, 3.0, 0.0, 15.0, 54.0, 0.0, 15.0, 1.0
 A?n de Moncayo, , 226.0, 190.0, 0.0, 1.0, 36.0, 190.0, 189.0, 26.0, 0.0, 6.0, 0.0, 0.0, 0.0, 71.0, 1.0, 0.0, 0.0, 0.0, 31.0, 46.0, 1.0, 6.0, 1.0
 Aranda de Moncayo, , 161.0, 111.0, 8.0, 0.0, 50.0, 103.0, 103.0, 36.0, 0.0, 4.0, 2.0, 0.0, 1.0, 31.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 1.0, 3.0, 0.0
 Ar?diga, , 282.0, 221.0, 0.0, 15.0, 61.0, 221.0, 206.0, 27.0, 0.0, 32.0, 0.0, 0.0, 10.0, 78.0, 0.0, 1.0, 2.0, 3.0, 2.0, 46.0, 0.0, 5.0, 0.0
 Ardisa, , 73.0, 66.0, 1.0, 0.0, 7.0, 65.0, 65.0, 13.0, 0.0, 7.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 20.0, 9.0, 0.0, 3.0, 0.0
 Ariza, , 851.0, 648.0, 15.0, 15.0, 203.0, 633.0, 618.0, 297.0, 0.0, 6.0, 3.0, 1.0, 12.0, 138.0, 0.0, 0.0, 2.0, 0.0, 30.0, 85.0, 2.0, 42.0, 0.0
 Artieda, , 75.0, 53.0, 1.0, 1.0, 22.0, 52.0, 51.0, 1.0, 0.0, 22.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0
 As?, , 103.0, 79.0, 0.0, 1.0, 24.0, 79.0, 78.0, 28.0, 0.0, 6.0, 0.0, 0.0, 3.0, 19.0, 0.0, 0.0, 0.0, 0.0, 7.0, 8.0, 0.0, 7.0, 0.0
 Atea, , 144.0, 105.0, 0.0, 0.0, 39.0, 105.0, 105.0, 33.0, 0.0, 0.0, 0.0, 1.0, 0.0, 44.0, 0.0, 1.0, 1.0, 0.0, 7.0, 9.0, 0.0, 9.0, 0.0
 Ateca, , 1533.0, 1214.0, 6.0, 19.0, 319.0, 1208.0, 1189.0, 505.0, 1.0, 28.0, 4.0, 0.0, 58.0, 268.0, 1.0, 4.0, 5.0, 1.0, 110.0, 164.0, 1.0, 38.0, 1.0
 Azuara, , 513.0, 433.0, 3.0, 8.0, 80.0, 430.0, 422.0, 114.0, 1.0, 7.0, 2.0, 1.0, 21.0, 134.0, 0.0, 2.0, 2.0, 0.0, 27.0, 98.0, 1.0, 12.0, 0.0
 Badules, , 93.0, 71.0, 1.0, 2.0, 22.0, 70.0, 68.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 2.0, 0.0
 Bag??, , 13.0, 11.0, 0.0, 0.0, 2.0, 11.0, 11.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0
 Balconch?, , 15.0, 14.0, 0.0, 0.0, 1.0, 14.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0
 B?boles, , 263.0, 195.0, 1.0, 3.0, 68.0, 194.0, 191.0, 47.0, 1.0, 4.0, 0.0, 1.0, 8.0, 54.0, 1.0, 1.0, 1.0, 0.0, 44.0, 15.0, 0.0, 14.0, 0.0
 Bardallur, , 231.0, 151.0, 3.0, 3.0, 80.0, 148.0, 145.0, 47.0, 0.0, 26.0, 0.0, 1.0, 6.0, 32.0, 0.0, 0.0, 0.0, 0.0, 4.0, 25.0, 0.0, 3.0, 1.0
 Belchite, , 1251.0, 952.0, 15.0, 14.0, 299.0, 937.0, 923.0, 257.0, 0.0, 23.0, 4.0, 1.0, 24.0, 348.0, 0.0, 3.0, 3.0, 0.0, 104.0, 113.0, 1.0, 40.0, 2.0
 Belmonte de Graci?, , 178.0, 148.0, 1.0, 3.0, 30.0, 147.0, 144.0, 14.0, 0.0, 3.0, 1.0, 0.0, 2.0, 34.0, 1.0, 0.0, 0.0, 0.0, 72.0, 10.0, 0.0, 7.0, 0.0
 Berdejo, , 49.0, 35.0, 2.0, 1.0, 14.0, 33.0, 32.0, 8.0, 0.0, 2.0, 0.0, 1.0, 2.0, 11.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 0.0, 1.0
 Berrueco, , 35.0, 29.0, 0.0, 0.0, 6.0, 29.0, 29.0, 5.0, 0.0, 1.0, 0.0, 0.0, 2.0, 5.0, 0.0, 1.0, 0.0, 0.0, 1.0, 14.0, 0.0, 0.0, 0.0
 Biel, , 144.0, 100.0, 1.0, 1.0, 44.0, 99.0, 98.0, 23.0, 0.0, 4.0, 0.0, 0.0, 10.0, 35.0, 0.0, 0.0, 3.0, 0.0, 1.0, 16.0, 0.0, 6.0, 0.0
 Bijuesca, , 99.0, 72.0, 1.0, 1.0, 27.0, 71.0, 70.0, 36.0, 0.0, 4.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 0.0, 4.0, 0.0
 Biota, , 843.0, 698.0, 6.0, 14.0, 145.0, 692.0, 678.0, 317.0, 0.0, 11.0, 0.0, 0.0, 7.0, 218.0, 3.0, 0.0, 0.0, 1.0, 54.0, 50.0, 0.0, 16.0, 1.0
 Bisimbre, , 90.0, 72.0, 2.0, 0.0, 18.0, 70.0, 70.0, 13.0, 0.0, 1.0, 0.0, 0.0, 0.0, 42.0, 0.0, 1.0, 0.0, 0.0, 9.0, 3.0, 0.0, 1.0, 0.0
 Boqui?ni, , 693.0, 542.0, 10.0, 18.0, 151.0, 532.0, 514.0, 196.0, 1.0, 7.0, 0.0, 0.0, 16.0, 166.0, 0.0, 7.0, 0.0, 1.0, 70.0, 35.0, 1.0, 14.0, 0.0
 Bordalba, , 60.0, 52.0, 4.0, 1.0, 8.0, 48.0, 47.0, 8.0, 0.0, 1.0, 1.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 22.0, 6.0, 0.0, 2.0, 0.0
 Borja, , 3608.0, 2483.0, 50.0, 65.0, 1125.0, 2433.0, 2368.0, 539.0, 0.0, 163.0, 8.0, 0.0, 114.0, 619.0, 0.0, 12.0, 7.0, 3.0, 315.0, 450.0, 5.0, 132.0, 1.0
 Botorrita, , 409.0, 295.0, 3.0, 0.0, 114.0, 292.0, 292.0, 44.0, 0.0, 6.0, 1.0, 0.0, 7.0, 83.0, 0.0, 2.0, 2.0, 0.0, 61.0, 70.0, 0.0, 16.0, 0.0
 Brea de Arag?, , 1399.0, 987.0, 20.0, 19.0, 412.0, 967.0, 948.0, 205.0, 3.0, 83.0, 0.0, 0.0, 18.0, 360.0, 0.0, 1.0, 2.0, 0.0, 118.0, 105.0, 0.0, 52.0, 1.0
 Bubierca, , 76.0, 56.0, 0.0, 3.0, 20.0, 56.0, 53.0, 5.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 36.0, 5.0, 0.0, 3.0, 0.0
 Bujaraloz, , 783.0, 602.0, 9.0, 13.0, 181.0, 593.0, 580.0, 220.0, 0.0, 18.0, 3.0, 0.0, 11.0, 106.0, 0.0, 2.0, 0.0, 1.0, 149.0, 48.0, 0.0, 22.0, 0.0
 Bulbuente, , 179.0, 142.0, 1.0, 4.0, 37.0, 141.0, 137.0, 20.0, 0.0, 5.0, 1.0, 0.0, 3.0, 55.0, 0.0, 1.0, 1.0, 4.0, 5.0, 36.0, 0.0, 6.0, 0.0
 Bureta, , 213.0, 191.0, 7.0, 4.0, 22.0, 184.0, 180.0, 62.0, 0.0, 3.0, 0.0, 0.0, 3.0, 77.0, 0.0, 3.0, 0.0, 0.0, 9.0, 16.0, 0.0, 7.0, 0.0
 Caba?s de Ebro, , 453.0, 387.0, 2.0, 9.0, 66.0, 385.0, 376.0, 128.0, 0.0, 11.0, 1.0, 0.0, 12.0, 149.0, 1.0, 0.0, 1.0, 0.0, 10.0, 54.0, 0.0, 9.0, 0.0
 Cabolafuente, , 55.0, 41.0, 0.0, 3.0, 14.0, 41.0, 38.0, 12.0, 0.0, 0.0, 0.0, 0.0, 2.0, 7.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 0.0, 3.0, 0.0
 Cadrete, , 2575.0, 1756.0, 24.0, 34.0, 819.0, 1732.0, 1698.0, 150.0, 2.0, 63.0, 18.0, 1.0, 48.0, 547.0, 1.0, 23.0, 11.0, 0.0, 266.0, 379.0, 1.0, 187.0, 1.0
 Calatayud, , 13969.0, 9371.0, 183.0, 213.0, 4598.0, 9188.0, 8975.0, 1741.0, 4.0, 355.0, 39.0, 4.0, 214.0, 3026.0, 6.0, 59.0, 40.0, 9.0, 971.0, 1508.0, 16.0, 976.0, 7.0
 Calatorao, , 2006.0, 1426.0, 21.0, 31.0, 580.0, 1405.0, 1374.0, 474.0, 0.0, 29.0, 5.0, 0.0, 20.0, 437.0, 1.0, 3.0, 5.0, 1.0, 105.0, 226.0, 0.0, 68.0, 0.0
 Calcena, , 78.0, 65.0, 0.0, 0.0, 13.0, 65.0, 65.0, 26.0, 0.0, 5.0, 0.0, 0.0, 1.0, 14.0, 1.0, 2.0, 0.0, 0.0, 2.0, 8.0, 0.0, 6.0, 0.0
 Calmarza, , 66.0, 53.0, 0.0, 0.0, 13.0, 53.0, 53.0, 27.0, 0.0, 1.0, 0.0, 0.0, 1.0, 14.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0
 Campillo de Arag?, , 127.0, 97.0, 5.0, 0.0, 30.0, 92.0, 92.0, 10.0, 0.0, 1.0, 0.0, 0.0, 0.0, 39.0, 0.0, 0.0, 0.0, 0.0, 31.0, 5.0, 1.0, 4.0, 1.0
 Carenas, , 169.0, 130.0, 5.0, 0.0, 39.0, 125.0, 125.0, 15.0, 0.0, 3.0, 0.0, 0.0, 1.0, 70.0, 0.0, 1.0, 0.0, 0.0, 4.0, 17.0, 0.0, 12.0, 2.0
 Cari?na, , 2148.0, 1668.0, 34.0, 33.0, 480.0, 1634.0, 1601.0, 504.0, 0.0, 153.0, 5.0, 1.0, 40.0, 532.0, 3.0, 6.0, 3.0, 1.0, 91.0, 188.0, 0.0, 74.0, 0.0
 Caspe, , 6424.0, 4389.0, 97.0, 81.0, 2035.0, 4292.0, 4211.0, 1274.0, 0.0, 277.0, 16.0, 5.0, 66.0, 1095.0, 11.0, 26.0, 18.0, 12.0, 280.0, 837.0, 3.0, 288.0, 3.0
 Castej? de Alarba, , 87.0, 68.0, 1.0, 1.0, 19.0, 67.0, 66.0, 13.0, 0.0, 2.0, 0.0, 0.0, 2.0, 34.0, 0.0, 0.0, 0.0, 0.0, 13.0, 1.0, 0.0, 0.0, 1.0
 Castej? de las Armas, , 92.0, 79.0, 0.0, 0.0, 13.0, 79.0, 79.0, 29.0, 0.0, 0.0, 0.0, 0.0, 5.0, 21.0, 0.0, 4.0, 0.0, 0.0, 2.0, 13.0, 0.0, 5.0, 0.0
 Castej? de Valdejasa, , 227.0, 173.0, 0.0, 1.0, 54.0, 173.0, 172.0, 75.0, 0.0, 2.0, 1.0, 0.0, 0.0, 54.0, 0.0, 1.0, 3.0, 0.0, 2.0, 28.0, 0.0, 6.0, 0.0
 Castiliscar, , 252.0, 200.0, 4.0, 3.0, 52.0, 196.0, 193.0, 75.0, 0.0, 18.0, 0.0, 0.0, 4.0, 57.0, 0.0, 0.0, 0.0, 0.0, 2.0, 34.0, 0.0, 3.0, 0.0
 Cervera de la Ca?da, , 255.0, 233.0, 1.0, 2.0, 22.0, 232.0, 230.0, 79.0, 0.0, 6.0, 0.0, 1.0, 2.0, 31.0, 0.0, 0.0, 0.0, 0.0, 62.0, 32.0, 0.0, 17.0, 0.0
 Cerveruela, , 32.0, 27.0, 0.0, 0.0, 5.0, 27.0, 27.0, 1.0, 0.0, 5.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 12.0, 5.0, 0.0, 0.0, 0.0
 Cetina, , 528.0, 425.0, 4.0, 6.0, 103.0, 421.0, 415.0, 135.0, 0.0, 2.0, 3.0, 0.0, 12.0, 122.0, 0.0, 1.0, 0.0, 0.0, 84.0, 38.0, 0.0, 17.0, 1.0
 Chiprana, , 320.0, 274.0, 2.0, 5.0, 46.0, 272.0, 267.0, 99.0, 0.0, 3.0, 0.0, 0.0, 8.0, 100.0, 0.0, 0.0, 2.0, 0.0, 6.0, 22.0, 0.0, 25.0, 2.0
 Chodes, , 97.0, 72.0, 1.0, 1.0, 25.0, 71.0, 70.0, 18.0, 0.0, 3.0, 0.0, 0.0, 2.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 5.0, 0.0
 Cimballa, , 94.0, 82.0, 0.0, 0.0, 12.0, 82.0, 82.0, 12.0, 0.0, 1.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 36.0, 6.0, 0.0, 6.0, 0.0
 Cinco Olivas, , 87.0, 72.0, 0.0, 0.0, 15.0, 72.0, 72.0, 19.0, 0.0, 1.0, 1.0, 0.0, 0.0, 11.0, 0.0, 2.0, 0.0, 0.0, 9.0, 27.0, 1.0, 1.0, 0.0
 Clar? de Ribota, , 77.0, 64.0, 0.0, 0.0, 13.0, 64.0, 64.0, 16.0, 0.0, 2.0, 0.0, 0.0, 2.0, 20.0, 0.0, 0.0, 0.0, 0.0, 16.0, 7.0, 0.0, 0.0, 1.0
 Codo, , 181.0, 136.0, 10.0, 0.0, 45.0, 126.0, 126.0, 25.0, 0.0, 2.0, 1.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 20.0, 15.0, 0.0, 3.0, 0.0
 Codos, , 176.0, 127.0, 3.0, 1.0, 49.0, 124.0, 123.0, 58.0, 0.0, 5.0, 2.0, 0.0, 3.0, 12.0, 0.0, 0.0, 0.0, 0.0, 20.0, 16.0, 0.0, 6.0, 1.0
 Contamina, , 28.0, 17.0, 0.0, 0.0, 11.0, 17.0, 17.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 7.0, 1.0, 0.0, 1.0, 0.0
 Cosuenda, , 317.0, 274.0, 3.0, 6.0, 43.0, 271.0, 265.0, 148.0, 0.0, 5.0, 0.0, 0.0, 5.0, 75.0, 0.0, 0.0, 0.0, 0.0, 7.0, 13.0, 0.0, 12.0, 0.0
 Cuarte de Huerva, , 8032.0, 5240.0, 49.0, 86.0, 2792.0, 5191.0, 5105.0, 600.0, 17.0, 262.0, 72.0, 5.0, 145.0, 1290.0, 4.0, 59.0, 45.0, 7.0, 553.0, 1157.0, 7.0, 876.0, 6.0
 Cubel, , 160.0, 105.0, 0.0, 0.0, 55.0, 105.0, 105.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 35.0, 4.0, 0.0, 7.0, 1.0
 Daroca, , 1633.0, 1236.0, 14.0, 23.0, 397.0, 1222.0, 1199.0, 282.0, 0.0, 66.0, 4.0, 0.0, 22.0, 334.0, 5.0, 9.0, 2.0, 0.0, 255.0, 166.0, 0.0, 51.0, 3.0
 Ejea de los Caballeros, , 12395.0, 8362.0, 81.0, 141.0, 4034.0, 8281.0, 8140.0, 3950.0, 4.0, 303.0, 28.0, 3.0, 372.0, 1800.0, 17.0, 31.0, 33.0, 5.0, 201.0, 1069.0, 9.0, 313.0, 2.0
 El Burgo de Ebro, , 1787.0, 1296.0, 33.0, 17.0, 491.0, 1263.0, 1246.0, 362.0, 0.0, 50.0, 8.0, 16.0, 46.0, 304.0, 0.0, 13.0, 7.0, 0.0, 40.0, 300.0, 2.0, 93.0, 5.0
 El Buste, , 63.0, 56.0, 0.0, 1.0, 7.0, 56.0, 55.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 3.0, 0.0
 El Frago, , 105.0, 78.0, 0.0, 1.0, 27.0, 78.0, 77.0, 11.0, 0.0, 6.0, 0.0, 0.0, 2.0, 23.0, 0.0, 0.0, 1.0, 0.0, 1.0, 19.0, 0.0, 13.0, 1.0
 El Frasno, , 372.0, 285.0, 1.0, 3.0, 87.0, 284.0, 281.0, 132.0, 0.0, 2.0, 0.0, 0.0, 5.0, 72.0, 0.0, 0.0, 0.0, 0.0, 23.0, 32.0, 2.0, 13.0, 0.0
 Embid de Ariza, , 44.0, 35.0, 0.0, 0.0, 9.0, 35.0, 35.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 16.0, 5.0, 0.0, 3.0, 0.0
 Encinacorba, , 187.0, 134.0, 1.0, 6.0, 53.0, 133.0, 127.0, 28.0, 0.0, 4.0, 4.0, 0.0, 16.0, 47.0, 0.0, 0.0, 0.0, 0.0, 3.0, 13.0, 0.0, 12.0, 0.0
 ?ila, , 3099.0, 2397.0, 32.0, 35.0, 702.0, 2365.0, 2330.0, 986.0, 3.0, 63.0, 5.0, 0.0, 37.0, 671.0, 2.0, 10.0, 2.0, 2.0, 145.0, 268.0, 0.0, 135.0, 1.0
 Erla, , 340.0, 249.0, 3.0, 8.0, 91.0, 246.0, 238.0, 114.0, 0.0, 2.0, 0.0, 0.0, 3.0, 59.0, 0.0, 2.0, 1.0, 2.0, 14.0, 28.0, 0.0, 13.0, 0.0
 Escatr?, , 878.0, 643.0, 6.0, 7.0, 235.0, 637.0, 630.0, 241.0, 0.0, 19.0, 3.0, 0.0, 15.0, 182.0, 1.0, 2.0, 0.0, 0.0, 26.0, 103.0, 0.0, 38.0, 0.0
 Fabara, , 873.0, 674.0, 16.0, 23.0, 199.0, 658.0, 635.0, 230.0, 0.0, 15.0, 2.0, 0.0, 11.0, 202.0, 0.0, 1.0, 1.0, 1.0, 15.0, 109.0, 0.0, 48.0, 0.0
 Farlete, , 355.0, 325.0, 10.0, 14.0, 30.0, 315.0, 301.0, 103.0, 0.0, 6.0, 0.0, 0.0, 15.0, 87.0, 0.0, 0.0, 0.0, 0.0, 44.0, 22.0, 0.0, 23.0, 1.0
 Fay?, , 306.0, 262.0, 3.0, 9.0, 44.0, 259.0, 250.0, 80.0, 0.0, 5.0, 1.0, 0.0, 2.0, 103.0, 0.0, 0.0, 0.0, 1.0, 6.0, 44.0, 0.0, 8.0, 0.0
 Figueruelas, , 954.0, 772.0, 13.0, 18.0, 182.0, 759.0, 741.0, 159.0, 3.0, 77.0, 3.0, 0.0, 14.0, 283.0, 0.0, 1.0, 5.0, 2.0, 43.0, 100.0, 0.0, 51.0, 0.0
 Fombuena, , 47.0, 36.0, 2.0, 0.0, 11.0, 34.0, 34.0, 13.0, 0.0, 1.0, 2.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0
 Fr?cano, , 186.0, 162.0, 5.0, 3.0, 24.0, 157.0, 154.0, 27.0, 0.0, 3.0, 0.0, 0.0, 5.0, 31.0, 0.0, 0.0, 0.0, 0.0, 41.0, 39.0, 0.0, 7.0, 1.0
 Fuendejal?, , 621.0, 524.0, 9.0, 15.0, 97.0, 515.0, 500.0, 199.0, 1.0, 69.0, 1.0, 0.0, 8.0, 142.0, 0.0, 0.0, 0.0, 0.0, 20.0, 54.0, 0.0, 6.0, 0.0
 Fuendetodos, , 127.0, 106.0, 1.0, 1.0, 21.0, 105.0, 104.0, 25.0, 0.0, 5.0, 1.0, 0.0, 3.0, 22.0, 0.0, 0.0, 0.0, 17.0, 7.0, 21.0, 0.0, 3.0, 0.0
